"266","24","571","EL CEDRO",,,"0.978567865914","-76221893984","1",NULL,NULL,NULL
"267","24","571","PUERTO GUZMAN",,"863001","0.96292243852","-764085215423","1",NULL,NULL,NULL
"268","24","569","EL VENADO",,,"0.658665847151","-765586028758","1",NULL,NULL,NULL
"269","24","569","EL CEDRAL",,,"0.646970771884","-765255808648","1",NULL,NULL,NULL
"270","24","569","VILLA FLOR",,,"0.755648974021","-765865750911","1",NULL,NULL,NULL
"271","24","569","SAN PEDRO",,,"0.63380390033","-765824915799","1",NULL,NULL,NULL
"272","24","569","PUERTO CAICEDO",,"862080","0.684841655818","-766048323529","1",NULL,NULL,NULL
"273","24","568","PLANADAS",,,"0.576865719877","-765939772436","1",NULL,NULL,NULL
"274","24","568","LA CABANA",,,"0.373492301229","-76522451546","1",NULL,NULL,NULL
"275","24","568","BRISAS DEL HONG KONG",,,"0.482583446869","-765100660081","1",NULL,NULL,NULL
"276","24","568","SINAI (ACHAPOS)",,,"0.48560545223","-763698338051","1",NULL,NULL,NULL
"277","24","568","CAMPO ALEGRE",,,"0.413680987188","-765798418058","1",NULL,NULL,NULL
"278","24","568","LA LIBERTAD",,,"0.371151776933","-765880020337","1",NULL,NULL,NULL
"279","24","568","LA CARMELITA",,,"0.39752162872","-765442059583","1",NULL,NULL,NULL
"280","24","568","CANA BRAVA",,,"0.555780264648","-76642371593","1",NULL,NULL,NULL
"281","24","568","PUERTO VEGA",,,"0.48371076504","-765264556758","1",NULL,NULL,NULL
"282","24","568","SANTANA",,,"0.594662822032","-765669380093","1",NULL,NULL,NULL
"283","24","568","PUERTO ASIS",,"862060","0.505046721929","-764972728472","1",NULL,NULL,NULL
"284","24","320","MONSERRATE",,,"0.698409570146","-769070169261","1",NULL,NULL,NULL
"285","24","320","EL YARUMO",,,"0.647587686123","-768245337529","1",NULL,NULL,NULL
"286","24","320","EL PARAISO",,,"0.668506492481","-767275975446","1",NULL,NULL,NULL
"287","24","320","EL LIBANO",,,"0.635780379061","-770241152593","1",NULL,NULL,NULL
"288","24","320","EL ACHIOTE",,,"0.600939900156","-770044308669","1",NULL,NULL,NULL
"289","24","320","SIMON BOLIVAR",,,"0.572898714104","-76737181161","1",NULL,NULL,NULL
"290","24","320","SIBERIA",,,"0.531066544985","-770424931266","1",NULL,NULL,NULL
"291","24","320","SAN VICENTE DE LUZON",,,"0.530230885947","-768508744217","1",NULL,NULL,NULL
"292","24","320","BUENOS AIRES",,,"0.666177412058","-767488244668","1",NULL,NULL,NULL
"293","24","320","LUCITANIA",,,"0.472272637772","-771000155588","1",NULL,NULL,NULL
"294","24","320","TESALIA",,,"0.637053859548","-766986178279","1",NULL,NULL,NULL
"295","24","320","ORITO",,"862001","0.663816898531","-768730276879","1",NULL,NULL,NULL
"296","24","219","MICHUACAN",,,"119679792109","-769621509082","1",NULL,NULL,NULL
"297","24","219","LAS PALMAS",,,"11986070108","-769581875825","1",NULL,NULL,NULL
"298","24","219","SAN PEDRO",,,"121160167028","-769432085096","1",NULL,NULL,NULL
